Book, Chapter, Verse, Gamatria, value
Numbers, 10, 28, 2094, אלה מסעי בני־ישראל לצבאתם ויסעו
Exodus, 1, 2, 2107, ראובן שמעון לוי ויהודה
Exodus, 28, 16, 2107, רבוע יהיה כפול זרת ארכו וזרת רחבו
Leviticus, 21, 19, 2115, או איש אשר־יהיה בו שבר רגל או שבר יד
Deuteronomy, 2, 32, 2119, ויצא סיחן לקראתנו הוא וכל־עמו למלחמה יהצה
Genesis, 31, 20, 2126, ויגנב יעקב את־לב לבן הארמי על־בלי הגיד לו כי ברח הוא
Genesis, 23, 5, 2128, ויענו בני־חת את־אברהם לאמר לו
Numbers, 34, 27, 2130, ולמטה בני־אשר נשיא אחיהוד בן־שלמי
Exodus, 29, 18, 2131, והקטרת את־כל־האיל המזבחה עלה הוא ליהוה ריח ניחוח אשה ליהוה הוא
Genesis, 38, 27, 2133, ויהי בעת לדתה והנה תאומים בבטנה
Leviticus, 3, 11, 2133, והקטירו הכהן המזבחה לחם אשה ליהוה
Genesis, 42, 31, 2134, ונאמר אליו כנים אנחנו לא היינו מרגלים
Leviticus, 24, 12, 2138, ויניחהו במשמר לפרש להם על־פי יהוה
Leviticus, 13, 29, 2140, ואיש או אשה כי־יהיה בו נגע בראש או בזקן
Deuteronomy, 23, 3, 2140, לא־יבא ממזר בקהל יהוה גם דור עשירי לא־יבא לו בקהל יהוה
Numbers, 15, 13, 2141, כל־האזרח יעשה־ככה את־אלה להקריב אשה ריח־ניחח ליהוה
Genesis, 44, 19, 2144, אדני שאל את־עבדיו לאמר היש־לכם אב או־אח
Genesis, 44, 21, 2149, ותאמר אל־עבדיך הורדהו אלי ואשימה עיני עליו
Genesis, 34, 6, 2150, ויצא חמור אבי־שכם אל־יעקב לדבר אתו
Exodus, 6, 22, 2150, ובני עזיאל מישאל ואלצפן וסתרי
Genesis, 25, 32, 2151, ויאמר עשו הנה אנכי הולך למות ולמה־זה לי בכרה
Numbers, 9, 4, 2154, וידבר משה אל־בני ישראל לעשת הפסח
Exodus, 4, 22, 2160, ואמרת אל־פרעה כה אמר יהוה בני בכרי ישראל
Genesis, 30, 11, 2163, ותאמר לאה בגד [בא] [גד] ותקרא את־שמו גד
Exodus, 19, 25, 2164, וירד משה אל־העם ויאמר אלהם
Numbers, 1, 12, 2166, לדן אחיעזר בן־עמישדי
Genesis, 14, 3, 2167, כל־אלה חברו אל־עמק השדים הוא ים המלח
Leviticus, 1, 4, 2170, וסמך ידו על ראש העלה ונרצה לו לכפר עליו
Numbers, 26, 61, 2171, וימת נדב ואביהוא בהקריבם אש־זרה לפני יהוה
Genesis, 33, 16, 2174, וישב ביום ההוא עשו לדרכו שעירה
Deuteronomy, 32, 31, 2174, כי לא כצורנו צורם ואיבינו פלילים
Exodus, 21, 9, 2176, ואם־לבנו ייעדנה כמשפט הבנות יעשה־לה
Numbers, 15, 34, 2186, ויניחו אתו במשמר כי לא פרש מה־יעשה לו
Genesis, 30, 21, 2188, ואחר ילדה בת ותקרא את־שמה דינה
Exodus, 34, 14, 2197, כי לא תשתחוה לאל אחר כי יהוה קנא שמו אל קנא הוא
Numbers, 12, 9, 2199, ויחר אף יהוה בם וילך
Leviticus, 11, 24, 2201, ולאלה תטמאו כל־הנגע בנבלתם יטמא עד־הערב
Exodus, 13, 20, 2203, ויסעו מסכת ויחנו באתם בקצה המדבר
Genesis, 39, 15, 2204, ויהי כשמעו כי־הרימתי קולי ואקרא ויעזב בגדו אצלי וינס ויצא החוצה
Genesis, 38, 30, 2205, ואחר יצא אחיו אשר על־ידו השני ויקרא שמו זרח
Exodus, 28, 19, 2209, והטור השלישי לשם שבו ואחלמה
Exodus, 39, 12, 2209, והטור השלישי לשם שבו ואחלמה
Leviticus, 13, 18, 2209, ובשר כי־יהיה בו־בערו שחין ונרפא
Genesis, 4, 21, 2217, ושם אחיו יובל הוא היה אבי כל־תפש כנור ועוגב
Numbers, 21, 31, 2218, וישב ישראל בארץ האמרי
Deuteronomy, 14, 5, 2218, איל וצבי ויחמור ואקו ודישן ותאו וזמר
Genesis, 10, 27, 2219, ואת־הדורם ואת־אוזל ואת־דקלה
Genesis, 19, 6, 2219, ויצא אלהם לוט הפתחה והדלת סגר אחריו
Deuteronomy, 32, 29, 2221, לו חכמו ישכילו זאת יבינו לאחריתם
Exodus, 28, 18, 2222, והטור השני נפך ספיר ויהלם
Exodus, 30, 28, 2222, ואת־מזבח העלה ואת־כל־כליו ואת־הכיר ואת־כנו
Exodus, 39, 11, 2222, והטור השני נפך ספיר ויהלם
Deuteronomy, 28, 16, 2225, ארור אתה בעיר וארור אתה בשדה
Genesis, 24, 62, 2227, ויצחק בא מבוא באר לחי ראי והוא יושב בארץ הנגב
Genesis, 28, 7, 2228, וישמע יעקב אל־אביו ואל־אמו וילך פדנה ארם
Exodus, 31, 9, 2228, ואת־מזבח העלה ואת־כל־כליו ואת־הכיור ואת־כנו
Leviticus, 4, 16, 2233, והביא הכהן המשיח מדם הפר אל־אהל מועד
Exodus, 24, 15, 2234, ויעל משה אל־ההר ויכס הענן את־ההר
Deuteronomy, 17, 13, 2234, וכל־העם ישמעו ויראו ולא יזידון עוד
Exodus, 2, 4, 2236, ותתצב אחתו מרחק לדעה מה־יעשה לו
Genesis, 29, 11, 2238, וישק יעקב לרחל וישא את־קלו ויבך
Exodus, 17, 13, 2239, ויחלש יהושע את־עמלק ואת־עמו לפי־חרב
Deuteronomy, 25, 12, 2242, וקצתה את־כפה לא תחוס עינך
Leviticus, 8, 19, 2247, וישחט ויזרק משה את־הדם על־המזבח סביב
Genesis, 18, 17, 2249, ויהוה אמר המכסה אני מאברהם אשר אני עשה
Exodus, 29, 11, 2249, ושחטת את־הפר לפני יהוה פתח אהל מועד
Numbers, 20, 27, 2251, ויעש משה כאשר צוה יהוה ויעלו אל־הר ההר לעיני כל־העדה
Leviticus, 21, 2, 2253, כי אם־לשארו הקרב אליו לאמו ולאביו ולבנו ולבתו ולאחיו
Genesis, 9, 19, 2254, שלשה אלה בני־נח ומאלה נפצה כל־הארץ
Genesis, 49, 32, 2255, מקנה השדה והמערה אשר־בו מאת בני־חת
Leviticus, 14, 47, 2259, והשכב בבית יכבס את־בגדיו והאכל בבית יכבס את־בגדיו
Numbers, 1, 9, 2259, לזבולן אליאב בן־חלן
Numbers, 31, 11, 2259, ויקחו את־כל־השלל ואת כל־המלקוח באדם ובבהמה
Exodus, 8, 26, 2260, ויצא משה מעם פרעה ויעתר אל־יהוה
Exodus, 37, 11, 2264, ויצף אתו זהב טהור ויעש לו זר זהב סביב
Leviticus, 6, 16, 2271, וכל־מנחת כהן כליל תהיה לא תאכל
Exodus, 23, 14, 2281, שלש רגלים תחג לי בשנה
Genesis, 46, 11, 2284, ובני לוי גרשון קהת ומררי
Leviticus, 13, 44, 2285, איש־צרוע הוא טמא הוא טמא יטמאנו הכהן בראשו נגעו
Numbers, 11, 14, 2285, לא־אוכל אנכי לבדי לשאת את־כל־העם הזה כי כבד ממני
Deuteronomy, 33, 6, 2291, יחי ראובן ואל־ימת ויהי מתיו מספר
Exodus, 15, 24, 2293, וילנו העם על־משה לאמר מה־נשתה
Leviticus, 1, 6, 2294, והפשיט את־העלה ונתח אתה לנתחיה
Numbers, 13, 11, 2294, למטה יוסף למטה מנשה גדי בן־סוסי
Genesis, 44, 22, 2295, ונאמר אל־אדני לא־יוכל הנער לעזב את־אביו ועזב את־אביו ומת
Deuteronomy, 32, 48, 2295, וידבר יהוה אל־משה בעצם היום הזה לאמר
Exodus, 20, 3, 2296, לא יהיה־לך אלהים אחרים על־פני
Deuteronomy, 5, 7, 2296, לא יהיה־לך אלהים אחרים על־פני
Leviticus, 13, 41, 2297, ואם מפאת פניו ימרט ראשו גבח הוא טהור הוא
Leviticus, 21, 24, 2299, וידבר משה אל־אהרן ואל־בניו ואל־כל־בני ישראל
Genesis, 30, 10, 2300, ותלד זלפה שפחת לאה ליעקב בן
Exodus, 16, 17, 2308, ויעשו־כן בני ישראל וילקטו המרבה והממעיט
Numbers, 14, 32, 2311, ופגריכם אתם יפלו במדבר הזה
Genesis, 27, 35, 2312, ויאמר בא אחיך במרמה ויקח ברכתך
Numbers, 26, 46, 2317, ושם בת־אשר שרח
Genesis, 43, 10, 2323, כי לולא התמהמהנו כי־עתה שבנו זה פעמים
Exodus, 10, 20, 2324, ויחזק יהוה את־לב פרעה ולא שלח את־בני ישראל
Genesis, 47, 10, 2328, ויברך יעקב את־פרעה ויצא מלפני פרעה
Exodus, 2, 1, 2328, וילך איש מבית לוי ויקח את־בת־לוי
Numbers, 33, 46, 2328, ויסעו מדיבן גד ויחנו בעלמן דבלתימה
Leviticus, 12, 3, 2333, וביום השמיני ימול בשר ערלתו
Exodus, 4, 4, 2336, ויאמר יהוה אל־משה שלח ידך ואחז בזנבו וישלח ידו ויחזק בו ויהי למטה בכפו
Numbers, 28, 30, 2340, שעיר עזים אחד לכפר עליכם
Exodus, 25, 24, 2344, וצפית אתו זהב טהור ועשית לו זר זהב סביב
Numbers, 32, 10, 2345, ויחר־אף יהוה ביום ההוא וישבע לאמר
Genesis, 50, 1, 2347, ויפל יוסף על־פני אביו ויבך עליו וישק־לו
Deuteronomy, 1, 32, 2347, ובדבר הזה אינכם מאמינם ביהוה אלהיכם
Leviticus, 22, 30, 2348, ביום ההוא יאכל לא־תותירו ממנו עד־בקר אני יהוה
Genesis, 9, 25, 2351, ויאמר ארור כנען עבד עבדים יהיה לאחיו
Exodus, 7, 13, 2354, ויחזק לב פרעה ולא שמע אלהם כאשר דבר יהוה
Genesis, 29, 1, 2356, וישא יעקב רגליו וילך ארצה בני־קדם
Exodus, 1, 20, 2357, וייטב אלהים למילדת וירב העם ויעצמו מאד
Leviticus, 22, 29, 2360, וכי־תזבחו זבח־תודה ליהוה לרצנכם תזבחו
Exodus, 40, 25, 2361, ויעל הנרת לפני יהוה כאשר צוה יהוה את־משה
Genesis, 18, 21, 2367, ארדה־נא ואראה הכצעקתה הבאה אלי עשו כלה ואם־לא אדעה
Numbers, 28, 6, 2367, עלת תמיד העשיה בהר סיני לריח ניחח אשה ליהוה
Deuteronomy, 27, 16, 2367, ארור מקלה אביו ואמו ואמר כל־העם אמן
Leviticus, 24, 17, 2369, ואיש כי יכה כל־נפש אדם מות יומת
Exodus, 30, 38, 2370, איש אשר־יעשה כמוה להריח בה ונכרת מעמיו
Genesis, 19, 23, 2371, השמש יצא על־הארץ ולוט בא צערה
Exodus, 28, 31, 2373, ועשית את־מעיל האפוד כליל תכלת
Leviticus, 8, 5, 2374, ויאמר משה אל־העדה זה הדבר אשר־צוה יהוה לעשות
Genesis, 38, 1, 2375, ויהי בעת ההוא וירד יהודה מאת אחיו ויט עד־איש עדלמי ושמו חירה
Deuteronomy, 2, 35, 2377, רק הבהמה בזזנו לנו ושלל הערים אשר לכדנו
Deuteronomy, 26, 4, 2377, ולקח הכהן הטנא מידך והניחו לפני מזבח יהוה אלהיך
Exodus, 1, 3, 2383, יששכר זבולן ובנימן
Exodus, 20, 6, 2384, ועשה חסד לאלפים לאהבי ולשמרי מצותי
Numbers, 3, 16, 2384, ויפקד אתם משה על־פי יהוה כאשר צוה
Genesis, 18, 9, 2387, ויאמרו אליו איה שרה אשתך ויאמר הנה באהל
Exodus, 14, 18, 2387, וידעו מצרים כי־אני יהוה בהכבדי בפרעה ברכבו ובפרשיו
Numbers, 1, 11, 2388, לבנימן אבידן בן־גדעני
Numbers, 27, 5, 2389, ויקרב משה את־משפטן לפני יהוה
Genesis, 6, 1, 2390, ויהי כי־החל האדם לרב על־פני האדמה ובנות ילדו להם
Numbers, 14, 4, 2390, ויאמרו איש אל־אחיו נתנה ראש ונשובה מצרימה
Leviticus, 24, 22, 2394, משפט אחד יהיה לכם כגר כאזרח יהיה כי אני יהוה אלהיכם
Exodus, 3, 3, 2396, ויאמר משה אסרה־נא ואראה את־המראה הגדל הזה מדוע לא־יבער הסנה
Exodus, 14, 15, 2397, ויאמר יהוה אל־משה מה־תצעק אלי דבר אל־בני־ישראל ויסעו
Exodus, 20, 8, 2397, זכור את־יום השבת לקדשו
Numbers, 10, 7, 2398, ובהקהיל את־הקהל תתקעו ולא תריעו
Exodus, 39, 23, 2400, ופי־המעיל בתוכו כפי תחרא שפה לפיו סביב לא יקרע
Numbers, 27, 23, 2400, ויסמך את־ידיו עליו ויצוהו כאשר דבר יהוה ביד־משה
Exodus, 16, 30, 2404, וישבתו העם ביום השבעי
Genesis, 39, 12, 2410, ותתפשהו בבגדו לאמר שכבה עמי ויעזב בגדו בידה וינס ויצא החוצה
Deuteronomy, 33, 4, 2411, תורה צוה־לנו משה מורשה קהלת יעקב
Deuteronomy, 28, 17, 2414, ארור טנאך ומשארתך
Genesis, 35, 25, 2416, ובני בלהה שפחת רחל דן ונפתלי
Genesis, 42, 8, 2416, ויכר יוסף את־אחיו והם לא הכרהו
Numbers, 1, 13, 2417, לאשר פגעיאל בן־עכרן
Genesis, 17, 22, 2419, ויכל לדבר אתו ויעל אלהים מעל אברהם
Deuteronomy, 14, 17, 2419, והקאת ואת־הרחמה ואת־השלך
Genesis, 46, 22, 2421, אלה בני רחל אשר ילד ליעקב כל־נפש ארבעה עשר
Exodus, 18, 4, 2421, ושם האחד אליעזר כי־אלהי אבי בעזרי ויצלני מחרב פרעה
Numbers, 1, 15, 2421, לנפתלי אחירע בן־עינן
Exodus, 25, 39, 2422, ככר זהב טהור יעשה אתה את כל־הכלים האלה
Numbers, 26, 16, 2422, לאזני משפחת האזני לערי משפחת הערי
Numbers, 23, 20, 2423, הנה ברך לקחתי וברך ולא אשיבנה
Numbers, 14, 21, 2424, ואולם חי־אני וימלא כבוד־יהוה את־כל־הארץ
Exodus, 40, 26, 2426, וישם את־מזבח הזהב באהל מועד לפני הפרכת
Leviticus, 19, 35, 2426, לא־תעשו עול במשפט במדה במשקל ובמשורה
Numbers, 20, 2, 2430, ולא־היה מים לעדה ויקהלו על־משה ועל־אהרן
Deuteronomy, 21, 20, 2431, ואמרו אל־זקני עירו בננו זה סורר ומרה איננו שמע בקלנו זולל וסבא
Genesis, 10, 9, 2433, הוא־היה גבר־ציד לפני יהוה על־כן יאמר כנמרד גבור ציד לפני יהוה
Genesis, 50, 12, 2433, ויעשו בניו לו כן כאשר צום
Genesis, 16, 12, 2435, והוא יהיה פרא אדם ידו בכל ויד כל בו ועל־פני כל־אחיו ישכן
Genesis, 49, 16, 2439, דן ידין עמו כאחד שבטי ישראל
Deuteronomy, 27, 11, 2439, ויצו משה את־העם ביום ההוא לאמר
Genesis, 48, 8, 2440, וירא ישראל את־בני יוסף ויאמר מי־אלה
Exodus, 27, 13, 2443, ורחב החצר לפאת קדמה מזרחה חמשים אמה
Numbers, 2, 14, 2443, ומטה גד ונשיא לבני גד אליסף בן־רעואל
Leviticus, 19, 21, 2445, והביא את־אשמו ליהוה אל־פתח אהל מועד איל אשם
Genesis, 29, 31, 2448, וירא יהוה כי־שנואה לאה ויפתח את־רחמה ורחל עקרה
Exodus, 33, 21, 2449, ויאמר יהוה הנה מקום אתי ונצבת על־הצור
Numbers, 18, 22, 2450, ולא־יקרבו עוד בני ישראל אל־אהל מועד לשאת חטא למות
Exodus, 20, 1, 2452, וידבר אלהים את כל־הדברים האלה לאמר
Numbers, 34, 21, 2453, למטה בנימן אלידד בן־כסלון
Genesis, 10, 24, 2455, וארפכשד ילד את־שלח ושלח ילד את־עבר
Exodus, 22, 21, 2455, כל־אלמנה ויתום לא תענון
Numbers, 1, 8, 2459, ליששכר נתנאל בן־צוער
Numbers, 12, 7, 2459, לא־כן עבדי משה בכל־ביתי נאמן הוא
Deuteronomy, 32, 28, 2459, כי־גוי אבד עצות המה ואין בהם תבונה
Genesis, 7, 7, 2461, ויבא נח ובניו ואשתו ונשי־בניו אתו אל־התבה מפני מי המבול
Deuteronomy, 2, 18, 2461, אתה עבר היום את־גבול מואב את־ער
Genesis, 35, 28, 2462, ויהיו ימי יצחק מאת שנה ושמנים שנה
Leviticus, 19, 7, 2464, ואם האכל יאכל ביום השלישי פגול הוא לא ירצה
Leviticus, 21, 7, 2467, אשה זנה וחללה לא יקחו ואשה גרושה מאישה לא יקחו כי־קדש הוא לאלהיו
Numbers, 5, 28, 2467, ואם־לא נטמאה האשה וטהרה הוא ונקתה ונזרעה זרע
Exodus, 7, 29, 2470, ובכה ובעמך ובכל־עבדיך יעלו הצפרדעים
Numbers, 12, 3, 2470, והאיש משה ענו [עניו] מאד מכל האדם אשר על־פני האדמה
Numbers, 23, 15, 2470, ויאמר אל־בלק התיצב כה על־עלתך ואנכי אקרה כה
